match_id,team1_id,team2_id,winner,loser,drawn,tied,date,type_of_match
585384,3793,1832,3793,1832,,,1999-12-05,List A
585386,3851,1832,3851,1832,,,1999-12-08,List A
585387,3851,1832,0,3851,,,1999-12-11,List A
585388,3851,1832,0,3851,,,1999-12-12,List A
586061,1102,4907,4907,1102,,,2012-10-07,Twenty20
586090,3146,1515,1515,3146,,,2012-10-07,Twenty20
586257,3254,1,1,3254,,,1999-11-02,List A
586267,3246,1,0,,1,,1999-11-05,First-class
586272,3238,1,0,,1,,1999-12-18,First-class
586273,3369,1,0,,1,,2000-01-09,First-class
586274,3329,1,1,3329,,,2000-01-20,List A
586481,4344,4849,4849,4344,,,2012-10-11,Twenty20
586482,3300,4341,0,3300,,,2012-10-11,Twenty20
586510,3391,4343,0,3391,,,2012-10-12,Twenty20
586513,4346,4846,4846,4346,,,2012-10-12,Twenty20
586696,4328,15,15,4328,,,2012-12-16,Twenty20
586758,3273,3219,3219,3273,,,1999-12-01,List A
586759,3279,3212,3212,3279,,,1999-12-01,List A
586760,3316,3259,3259,3316,,,1999-12-01,List A
586761,3212,3296,3212,3296,,,1999-12-08,List A
586762,3219,3316,3316,3219,,,1999-12-08,List A
586763,3254,3329,3254,3329,,,1999-12-08,List A
586764,3296,3279,3296,3279,,,1999-12-15,List A
586765,3329,3212,3212,3329,,,1999-12-15,List A
586766,3316,3273,3273,3316,,,1999-12-15,List A
586767,3408,3282,3408,3282,,,1999-12-15,List A
586768,3408,3296,3296,3408,,,1999-12-22,List A
586769,3254,3316,0,3254,,,1999-12-23,List A
586770,3219,3212,3212,3219,,,1999-12-27,List A
586771,3259,3329,3259,3329,,,1999-12-27,List A
586772,3259,3282,3282,3259,,,2000-01-05,List A
586773,3329,3279,3279,3329,,,2000-01-05,List A
586774,3219,3254,0,3219,,,2000-01-12,List A
586775,3282,3329,3282,3329,,,2000-01-12,List A
586776,3279,3273,3273,3279,,,2000-01-12,List A
586777,3212,3273,3273,3212,,,2000-01-19,List A
586778,3254,3259,3254,3259,,,2000-01-19,List A
586779,3212,3259,3212,3259,,,2000-02-11,List A
586780,3219,3282,3282,3219,,,2000-02-11,List A
586781,3254,3408,0,3254,,,2000-02-11,List A
586782,3329,3316,0,3329,,,2000-02-11,List A
586783,3273,3254,3254,3273,,,2000-02-16,List A
586784,3282,3316,3282,3316,,,2000-02-16,List A
586785,3282,3273,3282,3273,,,2000-02-18,List A
586786,3408,3316,3316,3408,,,2000-02-18,List A
586787,3212,3254,3212,3254,,,2000-02-20,List A
586788,3259,3408,3259,3408,,,2000-02-20,List A
586789,3316,3296,3296,3316,,,2000-02-20,List A
586790,3273,3408,3408,3273,,,2000-02-23,List A
586791,3282,3212,3282,3212,,,2000-02-23,List A
586792,3329,3296,3296,3329,,,2000-02-23,List A
586793,3259,3219,3259,3219,,,2000-02-25,List A
586794,3279,3254,3254,3279,,,2000-02-25,List A
586795,3316,3212,3316,3212,,,2000-02-25,List A
586796,3408,3329,3329,3408,,,2000-02-25,List A
586797,3273,3329,0,3273,,,2000-02-27,List A
586798,3282,3279,3282,3279,,,2000-02-27,List A
586799,3212,3408,3212,3408,,,2000-03-01,List A
586800,3254,3282,3282,3254,,,2000-03-01,List A
586801,3279,3259,3279,3259,,,2000-03-01,List A
586802,3219,3408,0,3219,,,2000-03-03,List A
586803,3273,3259,3259,3273,,,2000-03-03,List A
586804,3316,3279,3316,3279,,,2000-03-03,List A
586805,3259,3296,3259,3296,,,2000-03-05,List A
586806,3329,3219,3219,3329,,,2000-03-05,List A
586807,3408,3279,3279,3408,,,2000-03-05,List A
586808,3254,3212,3212,3254,,,2000-03-08,List A
586809,3212,3254,3212,3254,,,2000-03-10,List A
586810,3259,3282,3282,3259,,,2000-03-15,List A
586811,3282,3259,3259,3282,,,2000-03-17,List A
586812,3282,3259,0,3282,,,2000-03-19,List A
586813,3282,3259,3259,3282,,,2000-03-24,List A
586814,3212,3259,3212,3259,,,2000-03-29,List A
586879,3897,3878,3878,3897,,,2000-03-03,First-class
586885,3897,3910,3910,3897,,,2000-03-10,First-class
586886,3897,3891,3897,3891,,,2000-03-17,First-class
586890,3279,3259,0,,1,,1951-01-12,First-class
586895,635,611,0,,1,,1952-02-05,First-class
586932,5049,219,5049,219,,,2012-10-20,Twenty20
586933,5049,219,5049,219,,,2012-10-21,Twenty20
587059,733,762,733,762,,,2012-10-20,First-class
587060,751,713,751,713,,,2012-10-20,First-class
587061,4967,769,0,,1,,2012-10-20,First-class
587062,730,734,0,,1,,2012-10-20,First-class
587063,762,713,0,,1,,2012-11-02,First-class
587064,751,4967,751,4967,,,2012-11-02,First-class
587065,730,769,0,,1,,2012-11-02,First-class
587066,733,734,0,,1,,2012-11-02,First-class
587067,4967,762,762,4967,,,2012-11-09,First-class
587068,730,751,751,730,,,2012-11-09,First-class
587069,769,733,769,733,,,2012-11-09,First-class
587070,713,734,734,713,,,2012-11-09,First-class
587071,762,730,730,762,,,2012-11-16,First-class
587072,734,751,751,734,,,2012-11-16,First-class
587073,713,769,769,713,,,2012-11-16,First-class
587074,733,4967,733,4967,,,2012-11-16,First-class
587075,734,762,762,734,,,2012-11-23,First-class
587076,751,769,751,769,,,2012-11-23,First-class
587077,730,733,733,730,,,2012-11-23,First-class
587078,713,4967,4967,713,,,2012-11-23,First-class
587079,769,762,762,769,,,2012-12-01,First-class
587080,733,751,733,751,,,2012-12-01,First-class
587081,734,4967,734,4967,,,2012-12-01,First-class
587082,730,713,730,713,,,2012-12-01,First-class
587083,762,751,751,762,,,2012-12-07,First-class
587084,734,769,734,769,,,2012-12-07,First-class
587085,730,4967,0,,1,,2012-12-07,First-class
587086,713,733,733,713,,,2012-12-07,First-class
587316,3908,5,0,,1,,2000-09-01,First-class
587317,3910,5,5,3910,,,2000-09-25,List A
587469,25,4,4,25,,,2012-11-13,Test
587470,25,4,4,25,,,2012-11-21,Test
587471,25,4,25,4,,,2012-11-30,ODI
587472,25,4,25,4,,,2012-12-02,ODI
587473,25,4,4,25,,,2012-12-05,ODI
587474,25,4,4,25,,,2012-12-07,ODI
587475,25,4,25,4,,,2012-12-08,ODI
587476,25,4,4,25,,,2012-12-10,T20I
587627,3254,3279,3254,3279,,,2000-12-01,List A
587628,3408,3219,3219,3408,,,2000-12-01,List A
587629,3316,3219,3219,3316,,,2000-12-17,List A
587630,3219,3279,3219,3279,,,2001-01-19,List A
587685,3279,25,3279,25,,,2000-10-12,First-class
587686,3363,25,3363,25,,,2000-10-18,List A
587688,3363,25,3363,25,,,2000-10-22,List A
587762,2533,2621,2533,2621,,,2000-11-29,First-class
587764,2621,2651,2651,2621,,,2000-12-06,First-class
587766,3259,8,0,,,1,2000-12-13,List A
587825,3802,3841,0,3802,,,2013-01-06,Twenty20
587826,3770,3813,3770,3813,,,2013-01-07,Twenty20
587827,4313,3793,3793,4313,,,2013-01-07,Twenty20
587828,3770,3802,3770,3802,,,2013-01-08,Twenty20
587829,4313,3841,3841,4313,,,2013-01-08,Twenty20
587830,3802,3872,3802,3872,,,2013-01-09,Twenty20
587831,3813,3841,3841,3813,,,2013-01-09,Twenty20
587832,4313,3872,3872,4313,,,2013-01-10,Twenty20
587833,3770,3793,3793,3770,,,2013-01-10,Twenty20
587834,3802,3813,0,,,1,2013-01-11,Twenty20
587835,3770,4313,4313,3770,,,2013-01-11,Twenty20
587836,3813,3872,3872,3813,,,2013-01-12,Twenty20
587837,3793,3841,3841,3793,,,2013-01-12,Twenty20
587838,3802,3793,3802,3793,,,2013-01-15,Twenty20
587839,3841,3872,3841,3872,,,2013-01-15,Twenty20
587840,4313,3813,3813,4313,,,2013-01-16,Twenty20
587841,3770,3841,3841,3770,,,2013-01-16,Twenty20
587842,3793,3813,3793,3813,,,2013-01-17,Twenty20
587843,3770,3872,3872,3770,,,2013-01-17,Twenty20
587844,4313,3802,3802,4313,,,2013-01-18,Twenty20
587845,3793,3872,3793,3872,,,2013-01-18,Twenty20
587846,3802,3793,3793,3802,,,2013-01-19,Twenty20
587847,3793,3841,3841,3793,,,2013-01-20,Twenty20
587888,3189,3061,3189,3061,,,2001-02-20,First-class
587889,2667,3185,3185,2667,,,2001-02-20,First-class
587890,2798,2726,2798,2726,,,2001-02-20,First-class
587891,2882,2969,2969,2882,,,2001-02-20,First-class
587892,3189,2667,0,,1,,2001-02-26,First-class
587893,2798,2969,0,,1,,2001-02-26,First-class
587894,2882,2726,2882,2726,,,2001-02-26,First-class
587895,3061,3185,0,,1,,2001-02-26,First-class
587896,3189,3185,3189,3185,,,2001-03-10,First-class
587897,2667,3061,0,,1,,2001-03-10,First-class
587898,2798,2882,2798,2882,,,2001-03-10,First-class
587899,2969,2726,2726,2969,,,2001-03-10,First-class
587900,3189,2798,2798,3189,,,2001-03-16,First-class
587901,2667,2882,2667,2882,,,2001-03-16,First-class
587902,2726,3061,0,,1,,2001-03-16,First-class
587903,3189,2726,2726,3189,,,2001-03-21,First-class
587904,2667,2969,2969,2667,,,2001-03-21,First-class
587905,2798,3061,3061,2798,,,2001-03-21,First-class
587906,2882,3185,3185,2882,,,2001-03-21,First-class
587907,2667,2798,0,,1,,2001-03-26,First-class
587908,2882,3189,0,,1,,2001-03-26,First-class
587909,3189,2969,2969,3189,,,2001-03-31,First-class
587910,2667,2726,2726,2667,,,2001-03-31,First-class
587911,2798,3185,3185,2798,,,2001-03-31,First-class
587947,2533,3296,3296,2533,,,2001-03-29,List A
587949,653,1654,653,1654,,,2001-03-30,List A
587950,653,3296,653,3296,,,2001-03-31,List A
587951,3296,1654,3296,1654,,,2001-04-01,List A
587952,653,3296,653,3296,,,2001-04-04,List A
587965,3910,4,4,3910,,,2001-06-17,List A
588015,3189,2969,2969,3189,,,2001-09-21,First-class
588016,2667,3061,3061,2667,,,2001-09-21,First-class
588017,2798,3094,2798,3094,,,2001-09-21,First-class
588018,2882,3139,2882,3139,,,2001-09-21,First-class
588019,2726,3185,2726,3185,,,2001-09-21,First-class
588020,3189,2667,2667,3189,,,2001-09-27,First-class
588021,2798,2726,0,,1,,2001-09-27,First-class
588022,2882,3185,2882,3185,,,2001-09-27,First-class
588023,3094,3139,3094,3139,,,2001-09-27,First-class
588024,3189,3139,3189,3139,,,2001-10-03,First-class
588025,2667,3185,0,,1,,2001-10-03,First-class
588026,2798,3061,3061,2798,,,2001-10-03,First-class
588027,3189,3185,3189,3185,,,2001-10-09,First-class
588028,2667,2798,0,,1,,2001-10-09,First-class
588029,2969,3094,3094,2969,,,2001-10-09,First-class
588030,2726,3139,2726,3139,,,2001-10-09,First-class
588031,3189,2726,2726,3189,,,2001-10-15,First-class
588032,2667,2969,2969,2667,,,2001-10-15,First-class
588033,2798,2882,2798,2882,,,2001-10-15,First-class
588034,3061,3139,0,,1,,2001-10-15,First-class
588035,3189,2798,0,,1,,2001-10-21,First-class
588036,2667,3139,2667,3139,,,2001-10-21,First-class
588037,2882,2969,2969,2882,,,2001-10-21,First-class
588038,2726,3094,0,,1,,2001-10-21,First-class
588039,3061,3185,3185,3061,,,2001-10-21,First-class
588040,3189,3094,3189,3094,,,2001-10-27,First-class
588041,2667,2882,0,,1,,2001-10-27,First-class
588042,2798,2969,0,,1,,2001-10-27,First-class
588043,2726,3061,0,,1,,2001-10-27,First-class
588044,3139,3185,3185,3139,,,2001-10-27,First-class
588045,3189,3061,3061,3189,,,2001-11-02,First-class
588046,2667,3094,2667,3094,,,2001-11-02,First-class
588047,2798,3139,0,,1,,2001-11-02,First-class
588048,2882,2726,2882,2726,,,2001-11-02,First-class
588049,2969,3185,2969,3185,,,2001-11-02,First-class
588050,2667,2726,2667,2726,,,2001-11-08,First-class
588051,2798,3185,3185,2798,,,2001-11-08,First-class
588052,2882,3189,2882,3189,,,2001-11-08,First-class
588053,2969,3139,2969,3139,,,2001-11-08,First-class
588054,3061,3094,0,,1,,2001-11-08,First-class
588076,3363,6,0,3363,,,2001-10-29,First-class
588105,3641,4,0,,1,,2001-11-08,First-class
588256,4061,9,4061,9,,,2001-12-01,List A
588257,3641,9,3641,9,,,2001-12-03,List A
588258,3296,3282,0,3296,,,2001-11-16,List A
588259,3329,3212,0,3329,,,2001-11-16,List A
588260,3316,3279,0,3316,,,2001-11-16,List A
588261,3254,3408,3408,3254,,,2001-11-18,List A
588262,3273,3219,3273,3219,,,2001-11-18,List A
588263,3219,3254,0,3219,,,2001-11-23,List A
588264,3279,3259,3259,3279,,,2001-11-23,List A
588265,3408,3282,3408,3282,,,2001-11-23,List A
588266,3212,3273,3273,3212,,,2001-11-25,List A
588267,3329,3316,3329,3316,,,2001-11-25,List A
588268,3273,3329,3329,3273,,,2001-11-30,List A
588269,3282,3212,3212,3282,,,2001-11-30,List A
588270,3296,3279,3296,3279,,,2001-11-30,List A
588271,3259,3219,3259,3219,,,2001-12-02,List A
588272,3254,3316,3316,3254,,,2001-12-02,List A
588273,3316,3296,3296,3316,,,2001-12-05,List A
588274,3219,3282,3282,3219,,,2001-12-07,List A
588275,3279,3254,3279,3254,,,2001-12-07,List A
588276,3408,3329,3408,3329,,,2001-12-07,List A
588277,3273,3259,3259,3273,,,2001-12-09,List A
588278,3259,3296,3296,3259,,,2001-12-12,List A
588279,3316,3273,3316,3273,,,2001-12-12,List A
588280,3212,3296,3296,3212,,,2001-12-14,List A
588281,3282,3316,3316,3282,,,2001-12-14,List A
588282,3329,3279,3279,3329,,,2001-12-14,List A
588283,3254,3259,3254,3259,,,2001-12-19,List A
588284,3273,3408,3408,3273,,,2001-12-19,List A
588285,3259,3282,3259,3282,,,2001-12-21,List A
588286,3279,3273,3279,3273,,,2001-12-21,List A
588287,3296,3254,3296,3254,,,2001-12-21,List A
588288,3212,3408,3212,3408,,,2001-12-28,List A
588289,3282,3279,3282,3279,,,2001-12-28,List A
588290,3259,3329,3329,3259,,,2002-01-04,List A
588291,3254,3282,0,3254,,,2002-01-04,List A
588292,3219,3408,3219,3408,,,2002-01-09,List A
588293,3279,3212,0,3279,,,2002-01-09,List A
588294,3296,3273,3296,3273,,,2002-01-09,List A
588295,3212,3254,0,3212,,,2002-01-11,List A
588296,3316,3259,0,,,1,2002-01-11,List A
588297,3408,3296,0,3408,,,2002-01-11,List A
588298,3282,3329,3282,3329,,,2002-01-16,List A
588299,3279,3219,3219,3279,,,2002-01-16,List A
588300,3273,3254,3273,3254,,,2002-01-18,List A
588301,3329,3296,3296,3329,,,2002-01-18,List A
588302,3408,3279,3408,3279,,,2002-01-18,List A
588303,3212,3259,3259,3212,,,2002-01-20,List A
588304,3219,3316,0,,,1,2002-01-20,List A
588305,3259,3408,3408,3259,,,2002-01-25,List A
588306,3254,3329,3329,3254,,,2002-01-25,List A
588307,3316,3212,3212,3316,,,2002-01-25,List A
588308,3282,3273,3282,3273,,,2002-01-27,List A
588309,3296,3219,3296,3219,,,2002-01-27,List A
588310,3259,3296,3296,3259,,,2002-01-30,List A
588311,3329,3408,3408,3329,,,2002-01-30,List A
588312,3296,3259,3296,3259,,,2002-02-01,List A
588313,3408,3329,3408,3329,,,2002-02-01,List A
588314,3296,3408,3296,3408,,,2002-02-08,List A
588372,713,733,733,713,,,2002-01-02,First-class
588373,730,762,730,762,,,2002-01-02,First-class
588374,769,751,0,,1,,2002-01-02,First-class
588375,713,762,762,713,,,2002-01-09,First-class
588376,733,769,733,769,,,2002-01-09,First-class
588377,751,730,0,,1,,2002-01-09,First-class
588378,733,713,733,713,,,2002-01-16,First-class
588379,751,769,769,751,,,2002-01-16,First-class
588380,762,730,762,730,,,2002-01-16,First-class
588381,713,769,769,713,,,2002-01-23,First-class
588382,733,730,0,,1,,2002-01-23,First-class
588383,762,751,0,,1,,2002-01-23,First-class
588384,713,730,730,713,,,2002-01-31,First-class
588386,769,733,733,769,,,2002-01-31,First-class
588387,730,769,0,,1,,2002-02-07,First-class
588388,733,762,733,762,,,2002-02-07,First-class
588389,751,713,751,713,,,2002-02-07,First-class
588390,733,751,733,751,,,2002-02-14,First-class
588391,762,713,762,713,,,2002-02-14,First-class
588392,769,730,0,,1,,2002-02-14,First-class
588393,730,713,0,,1,,2002-02-27,First-class
588394,751,733,733,751,,,2002-02-27,First-class
588395,769,762,0,,1,,2002-02-27,First-class
588396,713,751,0,,1,,2002-03-06,First-class
588397,762,769,762,769,,,2002-03-06,First-class
588398,730,751,0,,1,,2002-03-13,First-class
588399,762,733,733,762,,,2002-03-13,First-class
588400,769,713,769,713,,,2002-03-13,First-class
588404,730,733,730,733,,,2001-12-30,List A
588405,730,762,730,762,,,2002-01-05,List A
588406,713,733,733,713,,,2002-01-06,List A
588407,769,751,769,751,,,2002-01-06,List A
588408,713,762,762,713,,,2002-01-12,List A
588409,733,769,733,769,,,2002-01-13,List A
588410,751,730,751,730,,,2002-01-13,List A
588411,733,713,733,713,,,2002-01-18,List A
588412,751,769,769,751,,,2002-01-19,List A
588413,762,730,762,730,,,2002-01-20,List A
588414,713,769,769,713,,,2002-01-27,List A
588415,733,730,730,733,,,2002-01-27,List A
588416,762,751,762,751,,,2002-01-27,List A
588417,713,730,730,713,,,2002-02-04,List A
588418,751,762,762,751,,,2002-02-04,List A
588419,769,733,769,733,,,2002-02-04,List A
588420,730,769,730,769,,,2002-02-11,List A
588421,733,762,762,733,,,2002-02-11,List A
588422,751,713,751,713,,,2002-02-11,List A
588423,733,751,733,751,,,2002-02-18,List A
588424,762,713,762,713,,,2002-02-18,List A
588425,769,730,769,730,,,2002-02-18,List A
588426,730,713,730,713,,,2002-03-03,List A
588427,751,733,751,733,,,2002-03-03,List A
588428,769,762,769,762,,,2002-03-03,List A
588429,762,769,769,762,,,2002-03-09,List A
588430,713,751,751,713,,,2002-03-10,List A
588431,730,751,730,751,,,2002-03-17,List A
588432,762,733,733,762,,,2002-03-17,List A
588433,769,713,769,713,,,2002-03-17,List A
588493,3867,3379,3379,3867,,,2013-01-07,Women's ODI
588494,3867,3379,3379,3867,,,2013-01-09,Women's ODI
588495,3867,3379,3867,3379,,,2013-01-12,Women's ODI
588496,3867,3379,0,3867,,,2013-01-13,Women's ODI
588497,3867,3379,3867,3379,,,2013-01-15,Women's ODI
588498,3867,3379,3867,3379,,,2013-01-19,Women's T20I
588499,3867,3379,3867,3379,,,2013-01-20,Women's T20I
588800,3770,3793,3770,3793,,,2002-01-25,First-class
588801,3841,3813,0,,1,,2002-01-25,First-class
588802,3852,719,3852,719,,,2002-01-25,First-class
588803,3872,3802,0,,1,,2002-01-25,First-class
588804,3770,3872,3872,3770,,,2002-02-01,First-class
588805,3802,3793,3802,3793,,,2002-02-01,First-class
588806,3813,719,3813,719,,,2002-02-01,First-class
588807,3841,3852,3841,3852,,,2002-02-01,First-class
588808,3841,719,0,,1,,2002-02-06,First-class
588809,3802,3770,3802,3770,,,2002-02-08,First-class
588810,3813,3852,3813,3852,,,2002-02-08,First-class
588811,3872,3793,3793,3872,,,2002-02-08,First-class
588812,3793,719,3793,719,,,2002-02-15,First-class
588813,3802,3813,3802,3813,,,2002-02-15,First-class
588814,3841,3770,3841,3770,,,2002-02-15,First-class
588815,3872,3852,3872,3852,,,2002-02-15,First-class
588816,3793,3841,3793,3841,,,2002-02-22,First-class
588817,3813,3872,3813,3872,,,2002-02-22,First-class
588818,3852,3802,3802,3852,,,2002-02-22,First-class
588819,3793,3852,0,,1,,2002-03-01,First-class
588820,3802,3841,3802,3841,,,2002-03-01,First-class
588821,3813,3770,0,,1,,2002-03-01,First-class
588822,3872,719,719,3872,,,2002-03-01,First-class
588823,3793,3813,3793,3813,,,2002-03-08,First-class
588824,3802,719,3802,719,,,2002-03-08,First-class
588825,3841,3872,0,,1,,2002-03-08,First-class
588837,1741,2146,2146,1741,,,2002-02-24,List A
588846,3259,3219,3259,3219,,,2001-10-05,First-class
588847,3273,3316,3316,3273,,,2001-10-05,First-class
588848,3279,3282,0,,1,,2001-10-05,First-class
588849,3329,3212,3212,3329,,,2001-10-05,First-class
588850,3408,3254,3408,3254,,,2001-10-05,First-class
588851,3212,3279,3279,3212,,,2001-10-12,First-class
588852,3219,3273,0,,1,,2001-10-12,First-class
588853,3254,3329,3254,3329,,,2001-10-12,First-class
588854,3282,3408,3408,3282,,,2001-10-12,First-class
588855,3296,3316,3316,3296,,,2001-10-12,First-class
588856,3254,3279,3254,3279,,,2001-10-19,First-class
588857,3273,3296,0,,1,,2001-10-19,First-class
588858,3282,3212,0,,1,,2001-10-19,First-class
588859,3329,3408,0,,1,,2001-10-19,First-class
588860,3316,3259,3316,3259,,,2001-10-19,First-class
588861,3219,3296,0,,1,,2001-10-25,First-class
588862,3259,3273,0,,1,,2001-10-25,First-class
588863,3254,3212,0,,1,,2001-10-25,First-class
588864,3329,3282,3282,3329,,,2001-10-25,First-class
588865,3408,3279,3408,3279,,,2001-10-25,First-class
588866,3212,3408,0,,1,,2001-11-02,First-class
588867,3282,3254,3254,3282,,,2001-11-02,First-class
588868,3279,3329,3279,3329,,,2001-11-02,First-class
588869,3296,3259,3296,3259,,,2001-11-02,First-class
588870,3316,3219,3316,3219,,,2001-11-02,First-class
588871,3212,3282,0,,1,,2002-02-15,First-class
588872,3273,3219,3273,3219,,,2002-02-15,First-class
588873,3296,3254,3296,3254,,,2002-02-15,First-class
588874,3316,3279,3316,3279,,,2002-02-15,First-class
588875,3408,3259,3408,3259,,,2002-02-15,First-class
588876,3212,3329,3212,3329,,,2002-02-22,First-class
588877,3219,3282,0,,1,,2002-02-22,First-class
588878,3219,3212,3219,3212,,,2002-03-01,First-class
588879,3329,3273,3273,3329,,,2002-03-01,First-class
588880,3254,3259,3254,3259,,,2002-03-08,First-class
588881,3273,3212,3273,3212,,,2002-03-08,First-class
588882,3282,3329,3282,3329,,,2002-03-08,First-class
588883,3279,3296,3296,3279,,,2002-03-08,First-class
588884,3316,3408,0,,1,,2002-03-08,First-class
588885,3259,3279,3279,3259,,,2002-03-15,First-class
588886,3254,3316,3254,3316,,,2002-03-15,First-class
588887,3282,3273,3273,3282,,,2002-03-15,First-class
588888,3329,3219,3329,3219,,,2002-03-15,First-class
588889,3254,1832,0,,1,,2002-03-26,First-class
588908,3355,1832,1832,3355,,,2002-04-22,List A
588909,3782,6,0,,1,,2002-04-26,First-class
588918,908,1241,1241,908,,,2002-04-13,First-class
588919,975,979,0,,1,,2002-04-13,First-class
588922,1312,1509,1509,1312,,,2002-04-13,First-class
588923,1312,1272,1272,1312,,,2002-04-18,First-class
588924,1282,979,1282,979,,,2002-04-20,First-class
588928,1312,1085,1085,1312,,,2002-05-08,First-class
588930,908,1409,0,,1,,2002-05-15,First-class
588932,979,1167,0,,1,,2002-06-12,First-class
588934,4228,910,0,,1,,2002-06-26,First-class
588946,1167,1184,1167,1184,,,2002-04-19,First-class
588947,1479,1167,1167,1479,,,2002-04-24,First-class
