m_ratings,teams,date
1036,Bangladesh Women,1998-04-28
1034,Africa XI,1998-04-28
1032,South Africa Women,1998-04-28
1025,England A,1998-04-28
1013,Bermuda,1998-04-28
1012,Papua New Guinea,1998-04-28
1008,Afghanistan,1998-04-28
992,United States of America,1998-04-28
986,Ireland,1998-04-28
979,Scotland,1998-04-28
968,England Academy Women,1998-04-28
964,Hong Kong Women,1998-04-28
964,Australia Under-21s Women,1998-04-28
960,Asia XI,1998-04-28
958,Namibia,1998-04-28
954,Oman,1998-04-28
952,Nepal,1998-04-28
933,WSC Australia,1998-04-28
928,Hong Kong,1998-04-28
899,Canada,1998-04-28
886,United Arab Emirates,1998-04-28
862,East Africa,1998-04-28
820,Netherlands,1998-04-28
790,Zimbabwe,1998-04-28
746,Kenya,1998-04-28
608,Bangladesh,1998-04-28
NA,India Women,1998-04-28
NA,Australia Women,1998-04-28
1285,West Indies,1998-05-28
1273,South Africa,1998-05-28
1184,Australia,1998-05-28
1148,England,1998-05-28
1127,Sri Lanka,1998-05-28
1100,India,1998-05-28
1067,WSC West Indies,1998-05-28
1059,New Zealand,1998-05-28
1042,Bangladeshis,1998-05-28
1040,ICC World XI,1998-05-28
1036,Bangladesh Women,1998-05-28
1034,Africa XI,1998-05-28
1033,South Africa Women,1998-05-28
1028,Pakistan,1998-05-28
1025,England A,1998-05-28
1013,Bermuda,1998-05-28
1012,Papua New Guinea,1998-05-28
1008,Afghanistan,1998-05-28
992,United States of America,1998-05-28
986,Ireland,1998-05-28
979,Scotland,1998-05-28
967,England Academy Women,1998-05-28
964,Hong Kong Women,1998-05-28
964,Australia Under-21s Women,1998-05-28
960,Asia XI,1998-05-28
958,Namibia,1998-05-28
954,Oman,1998-05-28
952,Nepal,1998-05-28
933,WSC Australia,1998-05-28
928,Hong Kong,1998-05-28
899,Canada,1998-05-28
885,United Arab Emirates,1998-05-28
862,East Africa,1998-05-28
832,Kenya,1998-05-28
820,Netherlands,1998-05-28
785,Zimbabwe,1998-05-28
620,Bangladesh,1998-05-28
NA,India Women,1998-05-28
NA,Australia Women,1998-05-28
1290,West Indies,1998-06-28
1245,South Africa,1998-06-28
1172,New Zealand,1998-06-28
1170,Australia,1998-06-28
1168,England,1998-06-28
1119,Sri Lanka,1998-06-28
1073,India,1998-06-28
1067,WSC West Indies,1998-06-28
1043,Bangladeshis,1998-06-28
1040,ICC World XI,1998-06-28
1036,Bangladesh Women,1998-06-28
1034,Africa XI,1998-06-28
1033,South Africa Women,1998-06-28
1025,England A,1998-06-28
1018,Pakistan,1998-06-28
1013,Bermuda,1998-06-28
1012,Papua New Guinea,1998-06-28
1008,Afghanistan,1998-06-28
992,United States of America,1998-06-28
986,Ireland,1998-06-28
979,Scotland,1998-06-28
967,England Academy Women,1998-06-28
964,Hong Kong Women,1998-06-28
964,Australia Under-21s Women,1998-06-28
960,Asia XI,1998-06-28
957,Namibia,1998-06-28
954,Oman,1998-06-28
952,Nepal,1998-06-28
933,WSC Australia,1998-06-28
928,Hong Kong,1998-06-28
899,Canada,1998-06-28
885,United Arab Emirates,1998-06-28
862,East Africa,1998-06-28
827,Kenya,1998-06-28
820,Netherlands,1998-06-28
779,Zimbabwe,1998-06-28
619,Bangladesh,1998-06-28
NA,India Women,1998-06-28
NA,Australia Women,1998-06-28
1296,West Indies,1998-07-28
1237,South Africa,1998-07-28
1165,New Zealand,1998-07-28
1159,Sri Lanka,1998-07-28
1158,England,1998-07-28
1156,Australia,1998-07-28
1101,India,1998-07-28
1067,WSC West Indies,1998-07-28
1043,Bangladeshis,1998-07-28
1040,ICC World XI,1998-07-28
1036,Bangladesh Women,1998-07-28
1034,Africa XI,1998-07-28
1033,South Africa Women,1998-07-28
1026,England A,1998-07-28
1013,Bermuda,1998-07-28
1012,Papua New Guinea,1998-07-28
1009,Pakistan,1998-07-28
1008,Afghanistan,1998-07-28
992,United States of America,1998-07-28
986,Ireland,1998-07-28
979,Scotland,1998-07-28
967,England Academy Women,1998-07-28
964,Hong Kong Women,1998-07-28
964,Australia Under-21s Women,1998-07-28
960,Asia XI,1998-07-28
957,Namibia,1998-07-28
954,Oman,1998-07-28
952,Nepal,1998-07-28
933,WSC Australia,1998-07-28
928,Hong Kong,1998-07-28
899,Canada,1998-07-28
885,United Arab Emirates,1998-07-28
862,East Africa,1998-07-28
823,Kenya,1998-07-28
820,Netherlands,1998-07-28
774,Zimbabwe,1998-07-28
618,Bangladesh,1998-07-28
NA,India Women,1998-07-28
NA,Australia Women,1998-07-28
1301,West Indies,1998-08-28
1272,South Africa,1998-08-28
1190,Sri Lanka,1998-08-28
1168,New Zealand,1998-08-28
1142,Australia,1998-08-28
1082,England,1998-08-28
1067,Pakistan,1998-08-28
1067,WSC West Indies,1998-08-28
1056,India,1998-08-28
1043,Bangladeshis,1998-08-28
1040,ICC World XI,1998-08-28
1037,Bangladesh Women,1998-08-28
1034,Africa XI,1998-08-28
1033,South Africa Women,1998-08-28
1026,England A,1998-08-28
1013,Bermuda,1998-08-28
1012,Papua New Guinea,1998-08-28
1009,Afghanistan,1998-08-28
992,United States of America,1998-08-28
986,Ireland,1998-08-28
979,Scotland,1998-08-28
967,England Academy Women,1998-08-28
964,Australia Under-21s Women,1998-08-28
963,Hong Kong Women,1998-08-28
960,Asia XI,1998-08-28
957,Namibia,1998-08-28
954,Oman,1998-08-28
952,Nepal,1998-08-28
933,WSC Australia,1998-08-28
927,Hong Kong,1998-08-28
899,Canada,1998-08-28
885,United Arab Emirates,1998-08-28
862,East Africa,1998-08-28
820,Netherlands,1998-08-28
820,Kenya,1998-08-28
769,Zimbabwe,1998-08-28
617,Bangladesh,1998-08-28
NA,India Women,1998-08-28
NA,Australia Women,1998-08-28
1307,West Indies,1998-09-28
1285,South Africa,1998-09-28
1213,Sri Lanka,1998-09-28
1168,New Zealand,1998-09-28
1155,Pakistan,1998-09-28
1128,Australia,1998-09-28
1069,England,1998-09-28
1067,WSC West Indies,1998-09-28
1043,Bangladeshis,1998-09-28
1040,ICC World XI,1998-09-28
1037,Bangladesh Women,1998-09-28
1034,Africa XI,1998-09-28
1033,South Africa Women,1998-09-28
1026,England A,1998-09-28
1013,Bermuda,1998-09-28
1012,Papua New Guinea,1998-09-28
1009,Afghanistan,1998-09-28
992,United States of America,1998-09-28
986,Ireland,1998-09-28
978,Scotland,1998-09-28
967,England Academy Women,1998-09-28
964,Australia Under-21s Women,1998-09-28
963,Hong Kong Women,1998-09-28
960,Asia XI,1998-09-28
957,India,1998-09-28
957,Namibia,1998-09-28
954,Oman,1998-09-28
952,Nepal,1998-09-28
933,WSC Australia,1998-09-28
927,Hong Kong,1998-09-28
899,Canada,1998-09-28
885,United Arab Emirates,1998-09-28
862,East Africa,1998-09-28
820,Netherlands,1998-09-28
817,Zimbabwe,1998-09-28
816,Kenya,1998-09-28
617,Bangladesh,1998-09-28
NA,India Women,1998-09-28
NA,Australia Women,1998-09-28
1377,South Africa,1998-10-28
1276,West Indies,1998-10-28
1201,Australia,1998-10-28
1133,New Zealand,1998-10-28
1081,England,1998-10-28
1067,WSC West Indies,1998-10-28
1066,India,1998-10-28
1064,Pakistan,1998-10-28
1043,Bangladeshis,1998-10-28
1040,ICC World XI,1998-10-28
1037,Bangladesh Women,1998-10-28
1034,Africa XI,1998-10-28
1033,South Africa Women,1998-10-28
1026,England A,1998-10-28
1013,Bermuda,1998-10-28
1012,Papua New Guinea,1998-10-28
1009,Afghanistan,1998-10-28
1003,Sri Lanka,1998-10-28
992,United States of America,1998-10-28
986,Ireland,1998-10-28
978,Scotland,1998-10-28
967,England Academy Women,1998-10-28
964,Australia Under-21s Women,1998-10-28
963,Hong Kong Women,1998-10-28
960,Asia XI,1998-10-28
957,Namibia,1998-10-28
953,Oman,1998-10-28
952,Nepal,1998-10-28
933,WSC Australia,1998-10-28
927,Hong Kong,1998-10-28
919,Zimbabwe,1998-10-28
899,Canada,1998-10-28
885,United Arab Emirates,1998-10-28
862,East Africa,1998-10-28
820,Netherlands,1998-10-28
812,Kenya,1998-10-28
616,Bangladesh,1998-10-28
NA,India Women,1998-10-28
NA,Australia Women,1998-10-28
1397,South Africa,1998-11-28
1257,West Indies,1998-11-28
1201,Australia,1998-11-28
1153,New Zealand,1998-11-28
1110,England,1998-11-28
1075,India,1998-11-28
1067,WSC West Indies,1998-11-28
1045,Pakistan,1998-11-28
1043,Bangladeshis,1998-11-28
1041,ICC World XI,1998-11-28
1037,Bangladesh Women,1998-11-28
1034,Africa XI,1998-11-28
1033,South Africa Women,1998-11-28
1026,England A,1998-11-28
1013,Bermuda,1998-11-28
1012,Papua New Guinea,1998-11-28
1009,Afghanistan,1998-11-28
992,United States of America,1998-11-28
986,Ireland,1998-11-28
978,Scotland,1998-11-28
967,England Academy Women,1998-11-28
964,Australia Under-21s Women,1998-11-28
963,Hong Kong Women,1998-11-28
959,Asia XI,1998-11-28
957,Namibia,1998-11-28
953,Oman,1998-11-28
951,Nepal,1998-11-28
949,Zimbabwe,1998-11-28
933,WSC Australia,1998-11-28
927,Hong Kong,1998-11-28
904,Sri Lanka,1998-11-28
899,Canada,1998-11-28
884,United Arab Emirates,1998-11-28
862,East Africa,1998-11-28
820,Netherlands,1998-11-28
809,Kenya,1998-11-28
615,Bangladesh,1998-11-28
NA,India Women,1998-11-28
NA,Australia Women,1998-11-28
1403,South Africa,1998-12-28
1251,West Indies,1998-12-28
1162,Australia,1998-12-28
1134,England,1998-12-28
1124,New Zealand,1998-12-28
1103,India,1998-12-28
1067,WSC West Indies,1998-12-28
1047,Pakistan,1998-12-28
1043,Bangladeshis,1998-12-28
1041,ICC World XI,1998-12-28
1037,Bangladesh Women,1998-12-28
1034,Africa XI,1998-12-28
1033,South Africa Women,1998-12-28
1026,England A,1998-12-28
1013,Bermuda,1998-12-28
1012,Papua New Guinea,1998-12-28
1009,Afghanistan,1998-12-28
992,United States of America,1998-12-28
986,Ireland,1998-12-28
978,Scotland,1998-12-28
967,England Academy Women,1998-12-28
964,Australia Under-21s Women,1998-12-28
963,Hong Kong Women,1998-12-28
959,Asia XI,1998-12-28
958,Zimbabwe,1998-12-28
957,Namibia,1998-12-28
953,Oman,1998-12-28
951,Nepal,1998-12-28
933,WSC Australia,1998-12-28
926,Hong Kong,1998-12-28
908,Sri Lanka,1998-12-28
899,Canada,1998-12-28
884,United Arab Emirates,1998-12-28
862,East Africa,1998-12-28
820,Netherlands,1998-12-28
805,Kenya,1998-12-28
614,Bangladesh,1998-12-28
NA,India Women,1998-12-28
NA,Australia Women,1998-12-28
1407,South Africa,1999-01-28
1210,Australia,1999-01-28
1192,West Indies,1999-01-28
1180,New Zealand,1999-01-28
1136,India,1999-01-28
1067,WSC West Indies,1999-01-28
1049,Pakistan,1999-01-28
1044,Bangladeshis,1999-01-28
1041,ICC World XI,1999-01-28
1037,Bangladesh Women,1999-01-28
1035,Africa XI,1999-01-28
1033,South Africa Women,1999-01-28
1030,England,1999-01-28
1026,England A,1999-01-28
1013,Bermuda,1999-01-28
1013,Papua New Guinea,1999-01-28
1009,Afghanistan,1999-01-28
992,United States of America,1999-01-28
986,Ireland,1999-01-28
978,Scotland,1999-01-28
967,Sri Lanka,1999-01-28
967,Zimbabwe,1999-01-28
967,England Academy Women,1999-01-28
963,Hong Kong Women,1999-01-28
963,Australia Under-21s Women,1999-01-28
959,Asia XI,1999-01-28
956,Namibia,1999-01-28
953,Oman,1999-01-28
951,Nepal,1999-01-28
933,WSC Australia,1999-01-28
926,Hong Kong,1999-01-28
899,Canada,1999-01-28
884,United Arab Emirates,1999-01-28
862,East Africa,1999-01-28
820,Netherlands,1999-01-28
801,Kenya,1999-01-28
614,Bangladesh,1999-01-28
NA,India Women,1999-01-28
NA,Australia Women,1999-01-28
1365,South Africa,1999-02-28
1212,New Zealand,1999-02-28
1204,West Indies,1999-02-28
1183,Australia,1999-02-28
1139,India,1999-02-28
1073,Pakistan,1999-02-28
1067,WSC West Indies,1999-02-28
1044,Bangladeshis,1999-02-28
1041,ICC World XI,1999-02-28
1037,Bangladesh Women,1999-02-28
1035,Africa XI,1999-02-28
1033,South Africa Women,1999-02-28
1026,England A,1999-02-28
1014,England,1999-02-28
1013,Bermuda,1999-02-28
1013,Papua New Guinea,1999-02-28
1009,Afghanistan,1999-02-28
992,United States of America,1999-02-28
989,Zimbabwe,1999-02-28
986,Ireland,1999-02-28
978,Scotland,1999-02-28
967,England Academy Women,1999-02-28
963,Hong Kong Women,1999-02-28
963,Australia Under-21s Women,1999-02-28
959,Asia XI,1999-02-28
956,Namibia,1999-02-28
953,Oman,1999-02-28
951,Nepal,1999-02-28
948,Sri Lanka,1999-02-28
933,WSC Australia,1999-02-28
926,Hong Kong,1999-02-28
900,Canada,1999-02-28
884,United Arab Emirates,1999-02-28
862,East Africa,1999-02-28
820,Netherlands,1999-02-28
800,Kenya,1999-02-28
595,Bangladesh,1999-02-28
NA,India Women,1999-02-28
NA,Australia Women,1999-02-28
1454,South Africa,1999-03-28
1193,Australia,1999-03-28
1191,West Indies,1999-03-28
1149,Pakistan,1999-03-28
1127,New Zealand,1999-03-28
1078,India,1999-03-28
1067,WSC West Indies,1999-03-28
1049,Zimbabwe,1999-03-28
1044,Bangladeshis,1999-03-28
1041,ICC World XI,1999-03-28
1037,Bangladesh Women,1999-03-28
1035,Africa XI,1999-03-28
1034,South Africa Women,1999-03-28
1026,England A,1999-03-28
1013,Bermuda,1999-03-28
1013,Papua New Guinea,1999-03-28
1009,Afghanistan,1999-03-28
999,England,1999-03-28
992,United States of America,1999-03-28
986,Ireland,1999-03-28
978,Scotland,1999-03-28
966,England Academy Women,1999-03-28
963,Hong Kong Women,1999-03-28
963,Australia Under-21s Women,1999-03-28
959,Asia XI,1999-03-28
956,Namibia,1999-03-28
953,Oman,1999-03-28
951,Nepal,1999-03-28
945,Sri Lanka,1999-03-28
933,WSC Australia,1999-03-28
926,Hong Kong,1999-03-28
900,Canada,1999-03-28
884,United Arab Emirates,1999-03-28
862,East Africa,1999-03-28
820,Netherlands,1999-03-28
787,Kenya,1999-03-28
551,Bangladesh,1999-03-28
NA,India Women,1999-03-28
NA,Australia Women,1999-03-28
1464,South Africa,1999-04-28
1205,Pakistan,1999-04-28
1203,Australia,1999-04-28
1140,West Indies,1999-04-28
1133,New Zealand,1999-04-28
1068,India,1999-04-28
1067,WSC West Indies,1999-04-28
1056,Zimbabwe,1999-04-28
1048,England,1999-04-28
1044,Bangladeshis,1999-04-28
1041,ICC World XI,1999-04-28
1038,Bangladesh Women,1999-04-28
1035,Africa XI,1999-04-28
1034,South Africa Women,1999-04-28
1026,England A,1999-04-28
1013,Bermuda,1999-04-28
1013,Papua New Guinea,1999-04-28
1009,Afghanistan,1999-04-28
992,United States of America,1999-04-28
986,Ireland,1999-04-28
966,England Academy Women,1999-04-28
963,Australia Under-21s Women,1999-04-28
962,Hong Kong Women,1999-04-28
959,Asia XI,1999-04-28
956,Namibia,1999-04-28
953,Scotland,1999-04-28
952,Oman,1999-04-28
951,Nepal,1999-04-28
933,WSC Australia,1999-04-28
929,Sri Lanka,1999-04-28
925,Hong Kong,1999-04-28
900,Canada,1999-04-28
884,United Arab Emirates,1999-04-28
862,East Africa,1999-04-28
820,Netherlands,1999-04-28
766,Kenya,1999-04-28
565,Bangladesh,1999-04-28
NA,India Women,1999-04-28
NA,Australia Women,1999-04-28
1390,South Africa,1999-05-28
1276,Australia,1999-05-28
1178,Pakistan,1999-05-28
1138,West Indies,1999-05-28
1105,India,1999-05-28
1082,New Zealand,1999-05-28
1077,Zimbabwe,1999-05-28
1067,WSC West Indies,1999-05-28
1054,England,1999-05-28
1044,Bangladeshis,1999-05-28
1041,ICC World XI,1999-05-28
1038,Bangladesh Women,1999-05-28
1035,Africa XI,1999-05-28
1034,South Africa Women,1999-05-28
1026,England A,1999-05-28
1014,Bermuda,1999-05-28
1013,Papua New Guinea,1999-05-28
1009,Afghanistan,1999-05-28
992,United States of America,1999-05-28
986,Ireland,1999-05-28
966,Sri Lanka,1999-05-28
966,England Academy Women,1999-05-28
963,Australia Under-21s Women,1999-05-28
962,Hong Kong Women,1999-05-28
959,Asia XI,1999-05-28
956,Namibia,1999-05-28
952,Oman,1999-05-28
950,Nepal,1999-05-28
933,WSC Australia,1999-05-28
925,Hong Kong,1999-05-28
900,Canada,1999-05-28
883,United Arab Emirates,1999-05-28
862,East Africa,1999-05-28
832,Scotland,1999-05-28
820,Netherlands,1999-05-28
730,Bangladesh,1999-05-28
715,Kenya,1999-05-28
NA,India Women,1999-05-28
NA,Australia Women,1999-05-28
1373,South Africa,1999-06-28
1333,Australia,1999-06-28
1176,Pakistan,1999-06-28
1149,West Indies,1999-06-28
1084,New Zealand,1999-06-28
1083,India,1999-06-28
1067,WSC West Indies,1999-06-28
1065,England,1999-06-28
1044,Bangladeshis,1999-06-28
1042,ICC World XI,1999-06-28
1039,Zimbabwe,1999-06-28
1038,Bangladesh Women,1999-06-28
1035,Africa XI,1999-06-28
1034,South Africa Women,1999-06-28
1026,England A,1999-06-28
1014,Bermuda,1999-06-28
1013,Papua New Guinea,1999-06-28
1009,Afghanistan,1999-06-28
992,United States of America,1999-06-28
986,Ireland,1999-06-28
966,England Academy Women,1999-06-28
963,Sri Lanka,1999-06-28
963,Australia Under-21s Women,1999-06-28
962,Hong Kong Women,1999-06-28
958,Asia XI,1999-06-28
956,Namibia,1999-06-28
952,Oman,1999-06-28
950,Nepal,1999-06-28
933,WSC Australia,1999-06-28
925,Hong Kong,1999-06-28
900,Canada,1999-06-28
883,United Arab Emirates,1999-06-28
862,East Africa,1999-06-28
831,Scotland,1999-06-28
820,Netherlands,1999-06-28
731,Bangladesh,1999-06-28
709,Kenya,1999-06-28
NA,India Women,1999-06-28
NA,Australia Women,1999-06-28
1348,South Africa,1999-07-28
1341,Australia,1999-07-28
1192,Pakistan,1999-07-28
1161,West Indies,1999-07-28
1098,New Zealand,1999-07-28
1076,England,1999-07-28
1070,India,1999-07-28
1067,WSC West Indies,1999-07-28
1044,Bangladeshis,1999-07-28
1042,ICC World XI,1999-07-28
1038,Bangladesh Women,1999-07-28
1035,Africa XI,1999-07-28
1034,South Africa Women,1999-07-28
1027,England A,1999-07-28
1025,Zimbabwe,1999-07-28
1014,Bermuda,1999-07-28
1013,Papua New Guinea,1999-07-28
1009,Afghanistan,1999-07-28
992,United States of America,1999-07-28
986,Ireland,1999-07-28
966,England Academy Women,1999-07-28
965,Sri Lanka,1999-07-28
963,Australia Under-21s Women,1999-07-28
962,Hong Kong Women,1999-07-28
958,Asia XI,1999-07-28
956,Namibia,1999-07-28
952,Oman,1999-07-28
950,Nepal,1999-07-28
933,WSC Australia,1999-07-28
925,Hong Kong,1999-07-28
900,Canada,1999-07-28
883,United Arab Emirates,1999-07-28
862,East Africa,1999-07-28
831,Scotland,1999-07-28
820,Netherlands,1999-07-28
728,Bangladesh,1999-07-28
705,Kenya,1999-07-28
NA,India Women,1999-07-28
NA,Australia Women,1999-07-28
1323,South Africa,1999-08-28
1296,Australia,1999-08-28
1226,Pakistan,1999-08-28
1139,West Indies,1999-08-28
1113,New Zealand,1999-08-28
1100,India,1999-08-28
1087,England,1999-08-28
1067,WSC West Indies,1999-08-28
1044,Bangladeshis,1999-08-28
1042,ICC World XI,1999-08-28
1038,Bangladesh Women,1999-08-28
1035,Africa XI,1999-08-28
1034,South Africa Women,1999-08-28
1032,Sri Lanka,1999-08-28
1027,England A,1999-08-28
1014,Bermuda,1999-08-28
1013,Papua New Guinea,1999-08-28
1009,Afghanistan,1999-08-28
992,United States of America,1999-08-28
987,Zimbabwe,1999-08-28
986,Ireland,1999-08-28
966,England Academy Women,1999-08-28
963,Australia Under-21s Women,1999-08-28
962,Hong Kong Women,1999-08-28
958,Asia XI,1999-08-28
956,Namibia,1999-08-28
952,Oman,1999-08-28
950,Nepal,1999-08-28
933,WSC Australia,1999-08-28
925,Hong Kong,1999-08-28
900,Canada,1999-08-28
883,United Arab Emirates,1999-08-28
862,East Africa,1999-08-28
831,Scotland,1999-08-28
820,Netherlands,1999-08-28
725,Bangladesh,1999-08-28
700,Kenya,1999-08-28
NA,India Women,1999-08-28
NA,Australia Women,1999-08-28
1357,South Africa,1999-09-28
1300,Australia,1999-09-28
1285,Pakistan,1999-09-28
